"","fragment.ID.full","individual.ID","temp.Cat","treatment","Temp.C","umol.cm2.hr","rate.type","light_dark","fragment.ID","genotype","log.rate","K","fitted","residuals"
"531","M502c_2904D","M502c",29,"T2",28.41757498,0.396509161,"R","dark","M502c_D","M5",0.333975666352935,301.56757498,0.401453693321007,-0.0674780269680724
"532","M502c_3005D","M502c",30,"T2",29.24082007,0.454894449,"R","dark","M502c_D","M5",0.374933354349427,302.39082007,0.417965494710412,-0.0430321403609856
"533","M502c_3101D","M502c",31,"T2",30.38725367,0.463363363,"R","dark","M502c_D","M5",0.38073745962071,303.53725367,0.425041820268586,-0.0443043606478764
"534","M502c_3203D","M502c",32,"T2",31.29787273,0.481631838,"R","dark","M502c_D","M5",0.39314407360978,304.44787273,0.41010785021046,-0.0169637766006807
"535","M502c_3304D","M502c",33,"T2",32.39493584,0.343805965,"R","dark","M502c_D","M5",0.29550586039866,305.54493584,0.354825182309658,-0.0593193219109988
"536","M502c_3406D","M502c",34,"T2",33.21183508,0.292674382,"R","dark","M502c_D","M5",0.256713236675023,306.36183508,0.277068830724595,-0.020355594049572
"537","M502d_2702D","M502d",27,"T2",26.25258582,0.420209363,"R","dark","M502d_D","M5",0.350804299477542,299.40258582,0.334190131770858,0.0166141677066837
"538","M502d_2804D","M502d",28,"T2",27.12646585,0.430202712,"R","dark","M502d_D","M5",0.357816190868649,300.27646585,0.364199325139713,-0.00638313427106424
"539","M502d_2905D","M502d",29,"T2",28.31752618,0.386486384,"R","dark","M502d_D","M5",0.326772765614368,301.46752618,0.398986975111456,-0.0722142094970885
"540","M502d_3001D","M502d",30,"T2",29.0680301,0.550642728,"R","dark","M502d_D","M5",0.438669508207925,302.2180301,0.415131811934319,0.023537696273606
"541","M502d_3103D","M502d",31,"T2",30.21032559,0.589940238,"R","dark","M502d_D","M5",0.463696429362241,303.36032559,0.425533836869997,0.0381625924922437
"542","M502d_3204D","M502d",32,"T2",31.2779381,0.50397836,"R","dark","M502d_D","M5",0.408113837126263,304.4279381,0.410692761043793,-0.00257892391753001
"543","M502d_3306D","M502d",33,"T2",32.46687064,0.410324017,"R","dark","M502d_D","M5",0.343819477281044,305.61687064,0.349381575712719,-0.0055620984316746
"544","M502d_3401D","M502d",34,"T2",33.09052584,0.324848136,"R","dark","M502d_D","M5",0.281297838529838,306.24052584,0.290947244188002,-0.00964940565816491
"545","M602a_2701D","M602a",27,"T2",26.40274527,0.461592658,"R","dark","M602a_D","M6",0.379526702806865,299.55274527,0.344137549943725,0.0353891528631403
"546","M602a_2803D","M602a",28,"T2",27.1031223,0.457368372,"R","dark","M602a_D","M6",0.376632324358069,300.2531223,0.353258864610828,0.023373459747241
"547","M602a_2904D","M602a",29,"T2",28.47952617,0.441785343,"R","dark","M602a_D","M6",0.365882167171654,301.62952617,0.36828811737223,-0.00240595020057682
"548","M602a_3006D","M602a",30,"T2",29.44874705,0.404741334,"R","dark","M602a_D","M6",0.339853181921912,302.59874705,0.374840572983891,-0.0349873910619785
"549","M602a_3102D","M602a",31,"T2",30.38623526,0.449963694,"R","dark","M602a_D","M6",0.371538517498322,303.53623526,0.375496919026063,-0.00395840152774096
"550","M602a_3203D","M602a",32,"T2",31.33747019,0.377216673,"R","dark","M602a_D","M6",0.320064558856814,304.48747019,0.36668690701098,-0.0466223481541659
"551","M602a_3305D","M602a",33,"T2",32.34421916,0.349992586,"R","dark","M602a_D","M6",0.300099100583406,305.49421916,0.340336006788532,-0.0402369062051261
"552","M602a_3406D","M602a",34,"T2",33.20591175,0.317196165,"R","dark","M602a_D","M6",0.275505360036939,306.35591175,0.296104969431173,-0.0205996093942343
"553","M602b_2706D","M602b",27,"T2",26.33520966,0.359539869,"R","dark","M602b_D","M6",0.307146310883259,299.48520966,0.343223108091145,-0.0360767972078856
"554","M602b_2802D","M602b",28,"T2",27.16133656,0.383536764,"R","dark","M602b_D","M6",0.324643093075737,300.31133656,0.353982583379316,-0.0293394903035791
"555","M602b_2903D","M602b",29,"T2",28.31771384,0.398695812,"R","dark","M602b_D","M6",0.33554023958973,301.46771384,0.366799101831346,-0.0312588622416161
"556","M602b_3005D","M602b",30,"T2",29.22447291,0.340438331,"R","dark","M602b_D","M6",0.292996673159697,302.37447291,0.373748280510033,-0.0807516073503357
"557","M602b_3101D","M602b",31,"T2",30.42343492,0.475173084,"R","dark","M602b_D","M6",0.388775327992133,303.57343492,0.375362155009346,0.0134131729827873
"558","M602b_3202D","M602b",32,"T2",31.33908728,0.44446983,"R","dark","M602b_D","M6",0.36774235458627,304.48908728,0.366660812773278,0.00108154181299208
"559","M602b_3304D","M602b",33,"T2",32.34123554,0.363062916,"R","dark","M602b_D","M6",0.309734311590364,305.49123554,0.340449169823596,-0.0307148582332319
"560","M602b_3405D","M602b",34,"T2",33.08805109,0.322187586,"R","dark","M602b_D","M6",0.279287626975972,306.23805109,0.303665045399013,-0.0243774184230402
"561","M602c_2705D","M602c",27,"T2",26.30974367,0.399207876,"R","dark","M602c_D","M6",0.33590627363723,299.45974367,0.342876916325196,-0.00697064268796571
"562","M602c_2801D","M602c",28,"T2",27.13396391,0.496870145,"R","dark","M602c_D","M6",0.403376358188083,300.28396391,0.353643034440693,0.0497333237473906
"563","M602c_2902D","M602c",29,"T2",28.48908908,0.536706055,"R","dark","M602c_D","M6",0.429641200332986,301.63908908,0.368373173205189,0.0612680271277978
"564","M602c_3004D","M602c",30,"T2",29.28435333,0.496401958,"R","dark","M602c_D","M6",0.403063531964668,302.43435333,0.374068649485853,0.0289948824788155
"565","M602c_3106D","M602c",31,"T2",30.06942283,0.517309167,"R","dark","M602c_D","M6",0.416938481183744,303.21942283,0.376092810212102,0.0408456709716415
"566","M602c_3201D","M602c",32,"T2",31.24514911,0.501683457,"R","dark","M602c_D","M6",0.406586783461759,304.39514911,0.368104751066808,0.038482032394951
"567","M602c_3303D","M602c",33,"T2",32.32953936,0.382088416,"R","dark","M602c_D","M6",0.323595700144199,305.47953936,0.340890452354767,-0.0172947522105681
"568","M602c_3404D","M602c",34,"T2",33.10798975,0.422913952,"R","dark","M602c_D","M6",0.352706847848586,306.25798975,0.302423349790387,0.0502834980581989
"569","M602d_2703D","M602d",27,"T2",26.40627156,0.419678159,"R","dark","M602d_D","M6",0.350430197332946,299.55627156,0.344185148055875,0.00624504927707098
"570","M602d_2805D","M602d",28,"T2",27.29318389,0.374415962,"R","dark","M602d_D","M6",0.318028885975525,300.44318389,0.355598869756966,-0.0375699837814414
"571","M602d_2906D","M602d",29,"T2",28.20437926,0.436978665,"R","dark","M602d_D","M6",0.362542760083401,301.35437926,0.365703003459364,-0.0031602433759636
"572","M602d_3002D","M602d",30,"T2",29.35224437,0.460820005,"R","dark","M602d_D","M6",0.378997925315728,302.50224437,0.374407002254452,0.0045909230612764
"573","M602d_3104D","M602d",31,"T2",30.01988497,0.468484404,"R","dark","M602d_D","M6",0.384230851239229,303.16988497,0.376102821091762,0.0081280301474666
"574","M602d_3205D","M602d",32,"T2",31.44594436,0.473329399,"R","dark","M602d_D","M6",0.387524737055941,304.59594436,0.364837147737746,0.0226875893181943
"575","M602d_3301D","M602d",33,"T2",32.45614179,0.483477006,"R","dark","M602d_D","M6",0.394388660797136,305.60614179,0.335912998827595,0.0584756619695413
"576","M602d_3402D","M602d",34,"T2",33.17301598,0.352023131,"R","dark","M602d_D","M6",0.30160208620223,306.32301598,0.298268833638539,0.00333325256369105
"577","K20Ca_2704D","K20Ca",27,"C",26.32516125,0.461620614,"R","dark","K20Ca_D","K2",0.379545829704152,299.47516125,0.34754093433634,0.0320048953678116
"578","K20Ca_2806D","K20Ca",28,"C",27.21054076,0.409534086,"R","dark","K20Ca_D","K2",0.343259214323258,300.36054076,0.359965407080589,-0.0167061927573311
"579","K20Ca_2901D","K20Ca",29,"C",28.28416032,0.560205271,"R","dark","K20Ca_D","K2",0.444817396579393,301.43416032,0.374529599169564,0.0702877974098289
"580","K20Ca_3003D","K20Ca",30,"C",29.2682474,0.543081201,"R","dark","K20Ca_D","K2",0.433781197401411,302.4182474,0.386816738348092,0.0469644590533186
"581","K20Ca_3105D","K20Ca",31,"C",30.08649883,0.613893551,"R","dark","K20Ca_D","K2",0.478649614141129,303.23649883,0.395292098772196,0.0833575153689328
"582","K20Ca_3206D","K20Ca",32,"C",31.31544283,0.525578608,"R","dark","K20Ca_D","K2",0.422373753181641,304.46544283,0.400630344626913,0.021743408554728
"583","K20Ca_3302D","K20Ca",33,"C",32.50456209,0.543998097,"R","dark","K20Ca_D","K2",0.434375219088872,305.65456209,0.38356029631739,0.0508149227714813
"584","K20Ca_3403D","K20Ca",34,"C",33.13716372,0.437295512,"R","dark","K20Ca_D","K2",0.36276323104878,306.28716372,0.354254356786174,0.0085088742626061
"585","K20Cb_2703D","K20Cb",27,"C",26.23138228,0.37723661,"R","dark","K20Cb_D","K2",0.320079035050783,299.38138228,0.346211727525487,-0.0261326924747045
"586","K20Cb_2804D","K20Cb",28,"C",27.10128837,0.338682718,"R","dark","K20Cb_D","K2",0.291686084187281,300.25128837,0.358446948403073,-0.0667608642157917
"587","K20Cb_2906D","K20Cb",29,"C",28.30416004,0.3597349,"R","dark","K20Cb_D","K2",0.307289754276739,301.45416004,0.374792474914,-0.0675027206372611
"588","K20Cb_3001D","K20Cb",30,"C",29.14597532,0.281619789,"R","dark","K20Cb_D","K2",0.24812473806793,302.29597532,0.385381433448451,-0.137256695380521
"589","K20Cb_3103D","K20Cb",31,"C",30.16290048,0.397465612,"R","dark","K20Cb_D","K2",0.334660318946512,303.31290048,0.395948269768456,-0.0612879508219439
"590","K20Cb_3205D","K20Cb",32,"C",31.35298765,0.392030535,"R","dark","K20Cb_D","K2",0.330763497734854,304.50298765,0.400544972589893,-0.0697814748550382
"591","K20Cb_3306D","K20Cb",33,"C",32.46024263,0.346683799,"R","dark","K20Cb_D","K2",0.297645125253728,305.61024263,0.384921582368808,-0.0872764571150799
"592","K20Cb_3402D","K20Cb",34,"C",33.07734669,0.372996834,"R","dark","K20Cb_D","K2",0.316995820883685,306.22734669,0.357951750895809,-0.0409559300121234
"593","K20Cc_2702D","K20Cc",27,"C",26.42727778,0.451064475,"R","dark","K20Cc_D","K2",0.372297407787353,299.57727778,0.348985885018251,0.0233115227691013
"594","K20Cc_2803D","K20Cc",28,"C",27.17358175,0.486902896,"R","dark","K20Cc_D","K2",0.396695363395517,300.32358175,0.359452283855199,0.037243079540318
"595","K20Cc_2905D","K20Cc",29,"C",28.30398857,0.47833235,"R","dark","K20Cc_D","K2",0.39091466192974,301.45398857,0.374790222846992,0.0161244390827478
"596","K20Cc_3006D","K20Cc",30,"C",29.38803411,0.495637947,"R","dark","K20Cc_D","K2",0.402552836224729,302.53803411,0.388188781772344,0.0143640544523858
"597","K20Cc_3102D","K20Cc",31,"C",30.54864254,0.571805985,"R","dark","K20Cc_D","K2",0.452225267179041,303.69864254,0.39875213634259,0.0534731308364509
"598","K20Cc_3205D","K20Cc",32,"C",31.34375704,0.496683465,"R","dark","K20Cc_D","K2",0.403251636853801,304.49375704,0.400567872684314,0.0026837641694879
"599","K20Cc_3305D","K20Cc",33,"C",32.46014842,0.449205613,"R","dark","K20Cc_D","K2",0.371015553202689,305.61014842,0.384924396031647,-0.013908842828958
"600","K20Cc_3401D","K20Cc",34,"C",33.08622958,0.494848359,"R","dark","K20Cc_D","K2",0.402024769591042,306.23622958,0.357416785075703,0.0446079845153397
"601","K20Cd_2703D","K20Cd",27,"C",26.30662653,0.410567711,"R","dark","K20Cd_D","K2",0.343992255270492,299.45662653,0.347278392103429,-0.00328613683293699
"602","K20Cd_2805D","K20Cd",28,"C",27.25261761,0.461629496,"R","dark","K20Cd_D","K2",0.379551906502008,300.40261761,0.360548866036471,0.019003040465537
"603","K20Cd_2906D","K20Cd",29,"C",28.15985687,0.467711726,"R","dark","K20Cd_D","K2",0.383704538974226,301.30985687,0.37288698885787,0.0108175501163562
"604","K20Cd_3002D","K20Cd",30,"C",29.34252992,0.444612632,"R","dark","K20Cd_D","K2",0.367841210885455,302.49252992,0.387671780791772,-0.0198305699063175
"605","K20Cd_3104D","K20Cd",31,"C",30.10037359,0.548492235,"R","dark","K20Cd_D","K2",0.437281705888357,303.25037359,0.395413422278602,0.0418682836097549
"606","K20Cd_3205D","K20Cd",32,"C",31.40012217,0.47327414,"R","dark","K20Cd_D","K2",0.387487230143813,304.55012217,0.400408129232818,-0.0129208990890056
"607","K20Cd_3301D","K20Cd",33,"C",32.58161048,0.569174158,"R","dark","K20Cd_D","K2",0.450549466953574,305.73161048,0.381008897530274,0.0695405694232994
"608","K20Cd_3402D","K20Cd",34,"C",33.14042871,0.392268138,"R","dark","K20Cd_D","K2",0.330934171235424,306.29042871,0.354046036015301,-0.023111864779877
"609","M50Ca_2705D","M50Ca",27,"C",26.41775255,0.498883033,"R","dark","M50Ca_D","M5",0.404720186055947,299.56775255,0.566889376193579,-0.162169190137632
"610","M50Ca_2806D","M50Ca",28,"C",27.16314346,0.576505411,"R","dark","M50Ca_D","M5",0.455210632283799,300.31314346,0.59340325378598,-0.138192621502181
"611","M50Ca_2902D","M50Ca",29,"C",28.43252291,0.536621857,"R","dark","M50Ca_D","M5",0.42958640761159,301.58252291,0.630207446721682,-0.200621039110092
"612","M50Ca_3003D","M50Ca",30,"C",29.27184721,0.701750358,"R","dark","M50Ca_D","M5",0.531657343717578,302.42184721,0.645205624075622,-0.113548280358044
"613","M50Ca_3105D","M50Ca",31,"C",30.17584158,0.636907195,"R","dark","M50Ca_D","M5",0.492808604662208,303.32584158,0.647893455439259,-0.155084850777051
"614","M50Ca_3201D","M50Ca",32,"C",31.35230772,0.512933019,"R","dark","M50Ca_D","M5",0.414050163502399,304.50230772,0.618761009154686,-0.204710845652287
"615","M50Ca_3302D","M50Ca",33,"C",32.37973285,0.442865176,"R","dark","M50Ca_D","M5",0.366630842301154,305.52973285,0.547832749514644,-0.18120190721349
"616","M50Ca_3404D","M50Ca",34,"C",33.17706605,0.35335956,"R","dark","M50Ca_D","M5",0.3025900640681,306.32706605,0.452887073373227,-0.150297009305127
"617","M50Cb_2702D","M50Cb",27,"C",26.3848314,0.478604833,"R","dark","M50Cb_D","M5",0.391098962768011,299.5348314,0.565660298997402,-0.174561336229392
"618","M50Cb_2804D","M50Cb",28,"C",27.21311996,0.50944874,"R","dark","M50Cb_D","M5",0.411744511323835,300.36311996,0.595077321567632,-0.183332810243796
"619","M50Cb_2905D","M50Cb",29,"C",28.31539819,0.562430231,"R","dark","M50Cb_D","M5",0.446242449471482,301.46539819,0.627411018056905,-0.181168568585423
"620","M50Cb_3001D","M50Cb",30,"C",29.03447068,0.630812774,"R","dark","M50Cb_D","M5",0.4890785248977,302.18447068,0.641971223831553,-0.152892698933854
"621","M50Cb_3103D","M50Cb",31,"C",30.47683948,0.628480932,"R","dark","M50Cb_D","M5",0.487647636730999,303.62683948,0.644568017188717,-0.156920380457719
"622","M50Cb_3204D","M50Cb",32,"C",31.28249175,0.570206915,"R","dark","M50Cb_D","M5",0.451207403669914,304.43249175,0.621838170650339,-0.170630766980425
"623","M50Cb_3306D","M50Cb",33,"C",32.29076151,0.460942467,"R","dark","M50Cb_D","M5",0.379081752800848,305.44076151,0.556085995040048,-0.1770042422392
"624","M50Cb_3401D","M50Cb",34,"C",33.18267691,0.39342328,"R","dark","M50Cb_D","M5",0.331763510808893,306.33267691,0.452076485839396,-0.120312975030503
"625","M50Cc_2701D","M50Cc",27,"C",26.40097927,0.365832164,"R","dark","M50Cc_D","M5",0.311763886835584,299.55097927,0.566263700415242,-0.254499813579658
"626","M50Cc_2802D","M50Cc",28,"C",27.15223998,0.486257209,"R","dark","M50Cc_D","M5",0.396261019473665,300.30223998,0.593036067191536,-0.196775047717871
"627","M50Cc_2904D","M50Cc",29,"C",28.49171894,0.537697461,"R","dark","M50Cc_D","M5",0.430286142370819,301.64171894,0.631563451974918,-0.201277309604099
"628","M50Cc_3005D","M50Cc",30,"C",29.32268633,0.512011128,"R","dark","M50Cc_D","M5",0.413440637518618,302.47268633,0.64577945625386,-0.232338818735242
"629","M50Cc_3101D","M50Cc",31,"C",30.3789721,0.586566646,"R","dark","M50Cc_D","M5",0.461572339352932,303.5289721,0.645920100119339,-0.184347760766407
"630","M50Cc_3203D","M50Cc",32,"C",31.28009201,0.535886432,"R","dark","M50Cc_D","M5",0.429107694491969,304.43009201,0.621940472919118,-0.192832778427149
"631","M50Cc_3304D","M50Cc",33,"C",32.43402673,0.452804156,"R","dark","M50Cc_D","M5",0.373495589543619,305.58402673,0.542578648371752,-0.169083058828133
"632","M50Cc_3406D","M50Cc",34,"C",33.16488881,0.329939938,"R","dark","M50Cc_D","M5",0.28513378181545,306.31488881,0.45463910735367,-0.169505325538221
"633","M50Cd_2701D","M50Cd",27,"C",26.48682521,2.322717009,"R","dark","M50Cd_D","M5",1.200782824446,299.63682521,0.569453952157483,0.631328872288515
"634","M50Cd_2803D","M50Cd",28,"C",27.14321683,2.074003675,"R","dark","M50Cd_D","M5",1.12298084062642,300.29321683,0.59273168037401,0.530249160252415
"635","M50Cd_2904D","M50Cd",29,"C",28.48030385,2.241822679,"R","dark","M50Cd_D","M5",1.17613572687627,301.63030385,0.631305045102427,0.54483068177384
"636","M50Cd_3006D","M50Cd",30,"C",29.35940289,2.250455515,"R","dark","M50Cd_D","M5",1.17879514498191,302.50940289,0.646166428181529,0.532628716800376
"637","M50Cd_3102D","M50Cd",31,"C",30.4694695,2.148722981,"R","dark","M50Cd_D","M5",1.14699696778244,303.6194695,0.644679310027902,0.502317657754543
"638","M50Cd_3203D","M50Cd",32,"C",31.35125839,2.256516958,"R","dark","M50Cd_D","M5",1.18065820642205,304.50125839,0.618808714859466,0.561849491562585
"639","M50Cd_3305D","M50Cd",33,"C",32.4599165,1.862827845,"R","dark","M50Cd_D","M5",1.05180989332655,305.6099165,0.54001432338918,0.51179556993737
"640","M50Cd_3407D","M50Cd",34,"C",33.19704543,1.359147794,"R","dark","M50Cd_D","M5",0.858300449586396,306.34704543,0.449991164669368,0.408309284917028
"641","M60Ca_2706D","M60Ca",27,"C",26.27136679,0.388577669,"R","dark","M60Ca_D","M6",0.328279963542738,299.42136679,0.326874323911816,0.00140563963092211
"642","M60Ca_2802D","M60Ca",28,"C",27.12133908,0.437369256,"R","dark","M60Ca_D","M6",0.362814537205127,300.27133908,0.334951191126175,0.0278633460789515
"643","M60Ca_2903D","M60Ca",29,"C",28.35137763,0.3847469,"R","dark","M60Ca_D","M6",0.32551737925733,301.50137763,0.346514340211756,-0.0209969609544262
"644","M60Ca_3005D","M60Ca",30,"C",29.20171291,0.406330831,"R","dark","M60Ca_D","M6",0.340984065140914,302.35171291,0.35430432404196,-0.013320258901046
"645","M60Ca_3101D","M60Ca",31,"C",30.36909236,0.453141943,"R","dark","M60Ca_D","M6",0.373728069424535,303.51909236,0.363788702679875,0.00993936674466028
"646","M60Ca_3202D","M60Ca",32,"C",31.38277064,0.455845954,"R","dark","M60Ca_D","M6",0.375587143353016,304.53277064,0.366453922077713,0.00913322127530308
"647","M60Ca_3304D","M60Ca",33,"C",32.39924332,0.376847373,"R","dark","M60Ca_D","M6",0.319796373370896,305.54924332,0.342434241220906,-0.0226378678500098
"648","M60Ca_3405D","M60Ca",34,"C",33.18198772,0.30504856,"R","dark","M60Ca_D","M6",0.266240250810324,306.33198772,0.253454724782802,0.012785526027522
"649","M60Cb_2704D","M60Cb",27,"C",26.26309593,0.387118536,"R","dark","M60Cb_D","M6",0.327228599829535,299.41309593,0.326795471797824,0.000433128031710805
"650","M60Cb_2805D","M60Cb",28,"C",27.34688329,0.399422772,"R","dark","M60Cb_D","M6",0.336059845885555,300.49688329,0.337084704888793,-0.00102485900323768
"651","M60Cb_2901D","M60Cb",29,"C",28.24647955,0.463030498,"R","dark","M60Cb_D","M6",0.380509968027133,301.39647955,0.34553710146776,0.0349728665593732
"652","M60Cb_3002D","M60Cb",30,"C",29.37323314,0.378291959,"R","dark","M60Cb_D","M6",0.320845021702834,302.52323314,0.355828088366048,-0.0349830666632136
"653","M60Cb_3104D","M60Cb",31,"C",30.04231875,0.397253247,"R","dark","M60Cb_D","M6",0.334508343015391,303.19231875,0.361424967336433,-0.0269166243210422
"654","M60Cb_3206D","M60Cb",32,"C",31.35983375,0.461161438,"R","dark","M60Cb_D","M6",0.379231624952919,304.50983375,0.366542925190622,0.0126886997622975
"655","M60Cb_3301D","M60Cb",33,"C",32.45287845,0.461034194,"R","dark","M60Cb_D","M6",0.379144537012135,305.60287845,0.339287501709356,0.0398570353027789
"656","M60Cb_3403D","M60Cb",34,"C",33.18091069,0.203581681,"R","dark","M60Cb_D","M6",0.18530184548511,306.33091069,0.253664610629323,-0.0683627651442133
"657","M60Cc_2706D","M60Cc",27,"C",26.34844522,0.400662358,"R","dark","M60Cc_D","M6",0.336945237595755,299.49844522,0.327608940294158,0.00933629730159685
"658","M60Cc_2801D","M60Cc",28,"C",27.10480173,0.414206308,"R","dark","M60Cc_D","M6",0.346568460650407,300.25480173,0.334794581372638,0.0117738792777695
"659","M60Cc_2903D","M60Cc",29,"C",28.55941077,0.353910612,"R","dark","M60Cc_D","M6",0.302997154585559,301.70941077,0.348444666098452,-0.0454475115128934
"660","M60Cc_3004D","M60Cc",30,"C",29.27355542,0.386913577,"R","dark","M60Cc_D","M6",0.327080830090741,302.42355542,0.354945449251833,-0.0278646191610921
"661","M60Cc_3106D","M60Cc",31,"C",29.97430579,0.490772808,"R","dark","M60Cc_D","M6",0.399294648585408,303.12430579,0.360892978398003,0.038401670187405
"662","M60Cc_3202D","M60Cc",32,"C",31.46723326,0.419014117,"R","dark","M60Cc_D","M6",0.34996234668374,304.61723326,0.366026860481095,-0.0160645137973549
"663","M60Cc_3303D","M60Cc",33,"C",32.45508405,0.389425989,"R","dark","M60Cc_D","M6",0.328890704298191,305.60508405,0.339151664272073,-0.0102609599738815
"664","M60Cc_3405D","M60Cc",34,"C",33.06132336,0.336172308,"R","dark","M60Cc_D","M6",0.289809039852037,306.21132336,0.275037548093336,0.0147714917587014
"665","M60Cd_2705D","M60Cd",27,"C",26.37104371,0.344021342,"R","dark","M60Cd_D","M6",0.295666121439166,299.52104371,0.327824242661472,-0.0321581212223059
"666","M60Cd_2801D","M60Cd",28,"C",27.14272051,0.443247579,"R","dark","M60Cd_D","M6",0.366895837493442,300.29272051,0.3351536400093,0.0317421974841419
"667","M60Cd_2902D","M60Cd",29,"C",28.46268585,0.416654314,"R","dark","M60Cd_D","M6",0.348297974700789,301.61268585,0.347548553014042,0.000749421686746798
"668","M60Cd_3004D","M60Cd",30,"C",29.22632754,0.424312131,"R","dark","M60Cd_D","M6",0.35368898208846,302.37632754,0.354524420950243,-0.000835438861783167
"669","M60Cd_3106D","M60Cd",31,"C",30.08975493,0.427678709,"R","dark","M60Cd_D","M6",0.356049844905035,303.23975493,0.361789014513257,-0.00573916960822218
"670","M60Cd_3201D","M60Cd",32,"C",31.2462774,0.523565839,"R","dark","M60Cd_D","M6",0.421053534131782,304.3962774,0.366832225400111,0.0542213087316705
"671","M60Cd_3303D","M60Cd",33,"C",32.39515989,0.374076921,"R","dark","M60Cd_D","M6",0.317782175493706,305.54515989,0.342661846690604,-0.0248796711968978
"672","M60Cd_3404D","M60Cd",34,"C",33.24075575,0.32699223,"R","dark","M60Cd_D","M6",0.282914900020193,306.39075575,0.241497589578956,0.0414173104412363
"673","K203a_2702D","K203a",27,"T3",26.40073869,0.387159168,"R","dark","K203a_D","K2",0.32725789177817,299.55073869,0.328800977834566,-0.00154308605639569
"674","K203a_2803D","K203a",28,"T3",27.17851091,0.415694306,"R","dark","K203a_D","K2",0.347620086371659,300.32851091,0.348145597421012,-0.000525511049353722
"675","K203a_2905D","K203a",29,"T3",28.29820022,0.448665963,"R","dark","K203a_D","K2",0.370643107432002,301.44820022,0.375390136518558,-0.00474702908655611
"676","K203a_3006D","K203a",30,"T3",29.30212568,0.531159514,"R","dark","K203a_D","K2",0.426025300666887,302.45212568,0.398375576839021,0.0276497238278662
"677","K203a_3102D","K203a",31,"T3",30.51743025,0.596923415,"R","dark","K203a_D","K2",0.468078912541331,303.66743025,0.420527598852372,0.0475513136889593
"678","K203a_3204D","K203a",32,"T3",31.44249369,0.551773739,"R","dark","K203a_D","K2",0.439398624406305,304.59249369,0.425084391736153,0.0143142326701519
"679","K203a_3305D","K203a",33,"T3",32.46210312,0.45462427,"R","dark","K203a_D","K2",0.374747633598423,305.61210312,0.394516010372397,-0.0197683767739746
"680","K203a_3401D","K203a",34,"T3",33.13384106,0.454638324,"R","dark","K203a_D","K2",0.37475729515323,306.28384106,0.3285594423792,0.0461978527740295
"681","K203b_2701D","K203b",27,"T3",26.30138098,0.451576326,"R","dark","K203b_D","K2",0.372650087323263,299.45138098,0.326314650652087,0.0463354366711757
"682","K203b_2802D","K203b",28,"T3",27.02715111,0.53463555,"R","dark","K203b_D","K2",0.428292926138879,300.17715111,0.344399970388448,0.0838929557504313
"683","K203b_2904D","K203b",29,"T3",28.42529059,0.496755169,"R","dark","K203b_D","K2",0.403299544299907,301.57529059,0.3784055105411,0.0248940337588065
"684","K203b_3005D","K203b",30,"T3",29.27751589,0.485659378,"R","dark","K203b_D","K2",0.395858699293698,302.42751589,0.397842531731677,-0.00198383243797917
"685","K203b_3101D","K203b",31,"T3",30.49076319,0.617722653,"R","dark","K203b_D","K2",0.481019390469907,303.64076319,0.420174658288581,0.0608447321813264
"686","K203b_3203D","K203b",32,"T3",31.32148815,0.628694881,"R","dark","K203b_D","K2",0.487779007594956,304.47148815,0.425612980769137,0.0621660268258187
"687","K203b_3304D","K203b",33,"T3",32.40673591,0.516299099,"R","dark","K203b_D","K2",0.416272562614991,305.55673591,0.397862606463882,0.0184099561511089
"688","K203b_3406D","K203b",34,"T3",33.08540133,0.416698997,"R","dark","K203b_D","K2",0.348329515419576,306.23540133,0.335201327924512,0.0131281874950643
"689","K203c_2703D","K203c",27,"T3",26.29913018,0.367369444,"R","dark","K203c_D","K2",0.312888780189667,299.44913018,0.326258292971894,-0.0133695127822274
"690","K203c_2805D","K203c",28,"T3",27.23155203,0.404040165,"R","dark","K203c_D","K2",0.339353912744289,300.38155203,0.349455586209266,-0.0101016734649769
"691","K203c_2906D","K203c",29,"T3",28.27242127,0.383485555,"R","dark","K203c_D","K2",0.324606079279603,301.42242127,0.374775903018125,-0.0501698237385216
"692","K203c_3002D","K203c",30,"T3",29.43878371,0.443127223,"R","dark","K203c_D","K2",0.366812441532539,302.58878371,0.401295602468033,-0.0344831609354944
"693","K203c_3104D","K203c",31,"T3",30.08389357,0.512757403,"R","dark","K203c_D","K2",0.413934080244892,303.23389357,0.413850550460609,8.35297842824434e-05
"694","K203c_3205D","K203c",32,"T3",31.2909715,0.462723107,"R","dark","K203c_D","K2",0.380299840283904,304.4409715,0.425678084570867,-0.0453782442869629
"695","K203c_3301D","K203c",33,"T3",32.54648607,0.436319711,"R","dark","K203c_D","K2",0.362084085817577,305.69648607,0.388903057946376,-0.0268189721287997
"696","K203c_3402D","K203c",34,"T3",33.20108907,0.354136983,"R","dark","K203c_D","K2",0.30316433850134,306.35108907,0.318754287205328,-0.0155899487039872
"697","K203d_2704D","K203d",27,"T3",26.43550211,0.325051074,"R","dark","K203d_D","K2",0.281451005110386,299.58550211,0.32967019610571,-0.0482191909953242
"698","K203d_2805D","K203d",28,"T3",27.26851339,0.400487029,"R","dark","K203d_D","K2",0.336820053982884,300.41851339,0.350367599892658,-0.0135475459097748
"699","K203d_2901D","K203d",29,"T3",28.23725015,0.410143056,"R","dark","K203d_D","K2",0.343691157399575,301.38725015,0.373936553165826,-0.0302453957662515
