"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec"
"520","M502a_3002D",172.879395599176,-0.00876224169878365,29.3522550229738,"M502a","M5","3002D",30,"dark","T2",22.06479458,610.375,0.610375,-0.00534825327689507
"521","M502a_3104",158.658157677334,0.00370068130534408,29.8929547061235,"M502a","M5","3104",31,"light","T2",22.06479458,610.375,0.610375,0.00225880335174939
"522","M502a_3104D",157.703848407104,-0.00884436852269753,29.9682578150787,"M502a","M5","3104D",31,"dark","T2",22.06479458,610.375,0.610375,-0.0053983814370415
"523","M502a_3206",127.09024512133,-0.00253907880828389,31.370272087971,"M502a","M5","3206",32,"light","T2",22.06479458,610.375,0.610375,-0.00154979022760628
"524","M502a_3206D",122.797278572029,-0.00752557658754301,31.4094820551127,"M502a","M5","3206D",32,"dark","T2",22.06479458,610.375,0.610375,-0.00459342380962156
"525","M502a_3301",168.823728411866,0.00240885197593004,32.4228128998567,"M502a","M5","3301",33,"light","T2",22.06479458,610.375,0.610375,0.0014703030248083
"526","M502a_3301D",166.439058772746,-0.0062184116749826,32.4861534553864,"M502a","M5","3301D",33,"dark","T2",22.06479458,610.375,0.610375,-0.0037955630261175
"527","M502a_3403",145.351787553669,-0.00364993170040663,33.2419560213053,"M502a","M5","3403",34,"light","T2",22.06479458,610.375,0.610375,-0.0022278270616357
"528","M502a_3403D",140.105820874963,-0.00582264501780709,33.2263035538469,"M502a","M5","3403D",34,"dark","T2",22.06479458,610.375,0.610375,-0.003553996952744
"529","M502b_2702",172.264519695376,0.00636913826400626,26.3668093585767,"M502b","M5","2702",27,"light","T2",29.27974789,609,0.609,0.00387880520277981
"530","M502b_2702D",175.617972076847,-0.00558943926941569,26.3460291166508,"M502b","M5","2702D",27,"dark","T2",29.27974789,609,0.609,-0.00340396851507416
"531","M502b_2803",193.670064091168,0.00595843181751824,27.1075548341358,"M502b","M5","2803",28,"light","T2",29.27974789,609,0.609,0.00362868497686861
"532","M502b_2803D",196.435697964911,-0.00705036661077879,27.1062617686737,"M502b","M5","2803D",28,"dark","T2",29.27974789,609,0.609,-0.00429367326596428
"533","M502b_2905",175.734565075955,0.00569673023138978,28.3335910079824,"M502b","M5","2905",29,"light","T2",29.27974789,609,0.609,0.00346930871091638
"534","M502b_2905D",176.724859211887,-0.00742833277120476,28.2502142819387,"M502b","M5","2905D",29,"dark","T2",29.27974789,609,0.609,-0.0045238546576637
"535","M502b_3006",162.631753763924,-0.00186979146084251,29.5341035368085,"M502b","M5","3006",30,"light","T2",29.27974789,609,0.609,-0.00113870299965309
"536","M502b_3006D",158.342165807242,-0.007691792678326,29.4253861558358,"M502b","M5","3006D",30,"dark","T2",29.27974789,609,0.609,-0.00468430174110053
"537","M502b_3102",175.84415513496,0.00607708775478769,30.2255643075231,"M502b","M5","3102",31,"light","T2",29.27974789,609,0.609,0.0037009464426657
"538","M502b_3102D",177.750582909569,-0.0100002993981753,30.3619440140888,"M502b","M5","3102D",31,"dark","T2",29.27974789,609,0.609,-0.00609018233348876
"539","M502b_3204",149.779217964337,0.00371253737933136,31.2345184618205,"M502b","M5","3204",32,"light","T2",29.27974789,609,0.609,0.0022609352640128
"540","M502b_3204D",149.012273333338,-0.00824733710222869,31.3379627460547,"M502b","M5","3204D",32,"dark","T2",29.27974789,609,0.609,-0.00502262829525727
"541","M502b_3305",126.217261294438,0.000561809887818602,32.3873032267509,"M502b","M5","3305",33,"light","T2",29.27974789,609,0.609,0.000342142221681529
"542","M502b_3305D",122.745383184326,-0.00752689243658679,32.389714739214,"M502b","M5","3305D",33,"dark","T2",29.27974789,609,0.609,-0.00458387749388136
"543","M502b_3401",168.090617891346,-0.00120623248315072,33.0342872752242,"M502b","M5","3401",34,"light","T2",29.27974789,609,0.609,-0.000734595582238788
"544","M502b_3401D",165.305416985907,-0.00584504444960866,33.0756019774966,"M502b","M5","3401D",34,"dark","T2",29.27974789,609,0.609,-0.00355963206981167
"545","M502c_2701",176.425790591061,0.00414234416319044,26.4539087578804,"M502c","M5","2701",27,"light","T2",27.86542814,610.8125,0.6108125,0.00253019559417876
"546","M502c_2701D",178.978621794556,-0.00539188812749198,26.4301941673074,"M502c","M5","2701D",27,"dark","T2",27.86542814,610.8125,0.6108125,-0.00329343266687369
"547","M502c_2802",194.37938785882,0.00469905830095789,26.9563132375476,"M502c","M5","2802",28,"light","T2",27.86542814,610.8125,0.6108125,0.00287024354845384
"548","M502c_2802D",196.356076077511,-0.00552976701338458,27.0585674202724,"M502c","M5","2802D",28,"dark","T2",27.86542814,610.8125,0.6108125,-0.00337765081386297
"549","M502c_2904",202.712294077804,0.0061310970216956,28.5868832768594,"M502c","M5","2904",29,"light","T2",27.86542814,610.8125,0.6108125,0.00374495069956444
"550","M502c_2904D",206.79946252872,-0.00529538392073276,28.417574975549,"M502c","M5","2904D",29,"dark","T2",27.86542814,610.8125,0.6108125,-0.00323448669108258
"551","M502c_3005",123.021493286356,-0.00364946231245201,29.2361767185333,"M502c","M5","3005",30,"light","T2",27.86542814,610.8125,0.6108125,-0.00222913719872459
"552","M502c_3005D",116.743690158775,-0.00965446652417583,29.2408200678468,"M502c","M5","3005D",30,"dark","T2",27.86542814,610.8125,0.6108125,-0.00589706883379815
"553","M502c_3101",184.829051987386,0.00646158428691191,30.3668740424295,"M502c","M5","3101",31,"light","T2",27.86542814,610.8125,0.6108125,0.00394681645224938
"554","M502c_3101D",187.434245448031,-0.00727218613122235,30.3872536717567,"M502c","M5","3101D",31,"dark","T2",27.86542814,610.8125,0.6108125,-0.00444194219127725
"555","M502c_3203",155.194350371244,0.005267184669682,31.2655087054767,"M502c","M5","3203",32,"light","T2",27.86542814,610.8125,0.6108125,0.00321726223605014
"556","M502c_3203D",156.761398910798,-0.00728068759782334,31.2978727340067,"M502c","M5","3203D",32,"dark","T2",27.86542814,610.8125,0.6108125,-0.00444713499334547
"557","M502c_3304",118.980992377023,0.001363173950375,32.4080494040169,"M502c","M5","3304",33,"light","T2",27.86542814,610.8125,0.6108125,0.00083264368856343
"558","M502c_3304D",116.760617951831,-0.005815891899582,32.394935840651,"M502c","M5","3304D",33,"dark","T2",27.86542814,610.8125,0.6108125,-0.00355241947091343
"559","M502c_3406",116.968728926176,-0.00337526721574956,33.1537392257282,"M502c","M5","3406",34,"light","T2",27.86542814,610.8125,0.6108125,-0.00206165540622003
"560","M502c_3406D",112.494961511778,-0.00549614898647908,33.2118350793945,"M502c","M5","3406D",34,"dark","T2",27.86542814,610.8125,0.6108125,-0.00335711650280375
"561","M502d_2702",177.010100218796,0.00642603554780283,26.214463918169,"M502d","M5","2702",27,"light","T2",33.30657855,610,0.61,0.00391988168415973
"562","M502d_2702D",180.11910882564,-0.00668657981308949,26.252585820354,"M502d","M5","2702D",27,"dark","T2",33.30657855,610,0.61,-0.00407881368598459
"563","M502d_2804",188.417466283536,0.00598150976964549,27.1715809202896,"M502d","M5","2804",28,"light","T2",33.30657855,610,0.61,0.00364872095948375
"564","M502d_2804D",190.429325899847,-0.00755966002268417,27.1264658475401,"M502d","M5","2804D",28,"dark","T2",33.30657855,610,0.61,-0.00461139261383734
"565","M502d_2905",159.336088357777,0.00543231801078616,28.4141988380704,"M502d","M5","2905",29,"light","T2",33.30657855,610,0.61,0.00331371398657956
"566","M502d_2905D",159.995620421505,-0.00738649632325737,28.3175261798175,"M502d","M5","2905D",29,"dark","T2",33.30657855,610,0.61,-0.004505762757187
"567","M502d_3001",192.917557530199,0.0055902468983706,29.0432000219092,"M502d","M5","3001",30,"light","T2",33.30657855,610,0.61,0.00341005060800607
"568","M502d_3001D",194.121581293627,-0.0107406446508212,29.0680300970031,"M502d","M5","3001D",30,"dark","T2",33.30657855,610,0.61,-0.00655179323700093
"569","M502d_3103",161.563067304312,0.00752585812613034,30.2206982336645,"M502d","M5","3103",31,"light","T2",33.30657855,610,0.61,0.00459077345693951
"570","M502d_3103D",162.734830013847,-0.0107083160577382,30.2103255936477,"M502d","M5","3103D",31,"dark","T2",33.30657855,610,0.61,-0.0065320727952203
"571","M502d_3204",147.255657524384,0.0049898627573624,31.1820281140697,"M502d","M5","3204",32,"light","T2",33.30657855,610,0.61,0.00304381628199106
"572","M502d_3204D",146.828208563313,-0.00945998256179379,31.2779380973097,"M502d","M5","3204D",32,"dark","T2",33.30657855,610,0.61,-0.00577058936269421
"573","M502d_3306",113.252895184824,-0.00152736922781723,32.572684046275,"M502d","M5","3306",33,"light","T2",33.30657855,610,0.61,-0.00093169522896851
"574","M502d_3306D",109.282529587274,-0.00750872918510653,32.4668706426429,"M502d","M5","3306D",33,"dark","T2",33.30657855,610,0.61,-0.00458032480291498
"575","M502d_3401",152.46651151085,-0.000847479919628961,33.0755921652439,"M502d","M5","3401",34,"light","T2",33.30657855,610,0.61,-0.000516962750973666
"576","M502d_3401D",150.057006534379,-0.0057612322514892,33.0905258431214,"M502d","M5","3401D",34,"dark","T2",33.30657855,610,0.61,-0.00351435167340841
"577","M503a_2701",169.548316709703,0.00483200873934338,26.3408255676694,"M503a","M5","2701",27,"light","T3",26.05852853,610.75,0.61075,0.00295114933755397
"578","M503a_2701D",172.646074808628,-0.00531244326379243,26.3551517491082,"M503a","M5","2701D",27,"dark","T3",26.05852853,610.75,0.61075,-0.00324457472336123
"579","M503a_2803",186.203390505948,0.0043461877796359,27.1407145753612,"M503a","M5","2803",28,"light","T3",26.05852853,610.75,0.61075,0.00265443418641263
"580","M503a_2803D",187.753864495077,-0.00653893022798187,27.1413248405781,"M503a","M5","2803D",28,"dark","T3",26.05852853,610.75,0.61075,-0.00399365163673993
"581","M503a_2904",200.279531904086,0.0058403600264003,28.6271168044467,"M503a","M5","2904",29,"light","T3",26.05852853,610.75,0.61075,0.00356699988612398
"582","M503a_2904D",203.923535045505,-0.00562657132567842,28.4390828856977,"M503a","M5","2904D",29,"dark","T3",26.05852853,610.75,0.61075,-0.0034364284371581
"583","M503a_3006",165.951533878094,-0.00177793717163368,29.3734476819663,"M503a","M5","3006",30,"light","T3",26.05852853,610.75,0.61075,-0.00108587512757527
"584","M503a_3006D",161.170316481489,-0.00528839427204273,29.2815081649065,"M503a","M5","3006D",30,"dark","T3",26.05852853,610.75,0.61075,-0.0032298868016501
"585","M503a_3102",165.828398553658,0.00502696629847052,30.2661699703874,"M503a","M5","3102",31,"light","T3",26.05852853,610.75,0.61075,0.00307021966679087
"586","M503a_3102D",167.070714475197,-0.00892405414855989,30.3750206136314,"M503a","M5","3102D",31,"dark","T3",26.05852853,610.75,0.61075,-0.00545036607123295
"587","M503a_3203",157.95266686956,0.00524215950567323,31.3976932715979,"M503a","M5","3203",32,"light","T3",26.05852853,610.75,0.61075,0.00320164891808993
"588","M503a_3203D",159.699106381122,-0.0071362604442023,31.3842343249402,"M503a","M5","3203D",32,"dark","T3",26.05852853,610.75,0.61075,-0.00435847106629656
"589","M503a_3305",121.903942416308,0.000959070241860745,32.3572303087487,"M503a","M5","3305",33,"light","T3",26.05852853,610.75,0.61075,0.00058575215021645
"590","M503a_3305D",119.545547410164,-0.00643235584409339,32.4173841488585,"M503a","M5","3305D",33,"dark","T3",26.05852853,610.75,0.61075,-0.00392856133178004
"591","M503a_3406",120.101797823371,-0.00348335892978265,33.1052751484431,"M503a","M5","3406",34,"light","T3",26.05852853,610.75,0.61075,-0.00212746146636475
"592","M503a_3406D",115.574060413132,-0.00531027371785618,33.1829513835817,"M503a","M5","3406D",34,"dark","T3",26.05852853,610.75,0.61075,-0.00324324967318066
"593","M503b_2703",163.568318481338,0.00452409360948122,26.3336367586385,"M503b","M5","2703",27,"light","T3",29.24736086,609.125,0.609125,0.00275573851987525
"594","M503b_2703D",165.237945113024,-0.00641751116715468,26.3047221429217,"M503b","M5","2703D",27,"dark","T3",29.24736086,609.125,0.609125,-0.00390906648969309
"595","M503b_2804",184.705380434511,0.00432334421771103,27.1393223048155,"M503b","M5","2804",28,"light","T3",29.24736086,609.125,0.609125,0.00263345704661323
"596","M503b_2804D",185.557598170144,-0.00744687816598379,27.1039988487655,"M503b","M5","2804D",28,"dark","T3",29.24736086,609.125,0.609125,-0.00453607966285488
"597","M503b_2906",164.971411939009,0.00124078514867784,28.21418747723,"M503b","M5","2906",29,"light","T3",29.24736086,609.125,0.609125,0.000755793253688389
"598","M503b_2906D",162.723706334222,-0.0080926738742957,28.22087383606,"M503b","M5","2906D",29,"dark","T3",29.24736086,609.125,0.609125,-0.00492944997368037
"599","M503b_3001",181.488069549365,0.00514026179929082,29.1091524105606,"M503b","M5","3001",30,"light","T3",29.24736086,609.125,0.609125,0.00313106196849302
"600","M503b_3001D",183.288615319297,-0.00837093669513731,29.0744828016339,"M503b","M5","3001D",30,"dark","T3",29.24736086,609.125,0.609125,-0.00509894681442551
"601","M503b_3103",161.163641729627,0.00482564328465925,30.5121808421294,"M503b","M5","3103",31,"light","T3",29.24736086,609.125,0.609125,0.00293941996576807
"602","M503b_3103D",161.372065937546,-0.00976188092607398,30.3420691215655,"M503b","M5","3103D",31,"dark","T3",29.24736086,609.125,0.609125,-0.00594620571909481
"603","M503b_3205",137.455331607994,0.00127170586775188,31.4270557670605,"M503b","M5","3205",32,"light","T3",29.24736086,609.125,0.609125,0.000774627836694364
"604","M503b_3205D",136.156156809176,-0.00800024101803283,31.4120252824202,"M503b","M5","3205D",32,"dark","T3",29.24736086,609.125,0.609125,-0.00487314681010925
"605","M503b_3306",113.672995418009,-0.00113371634147639,32.5377040147216,"M503b","M5","3306",33,"light","T3",29.24736086,609.125,0.609125,-0.000690574966501806
"606","M503b_3306D",110.130867771209,-0.00671334215821008,32.4242573014621,"M503b","M5","3306D",33,"dark","T3",29.24736086,609.125,0.609125,-0.00408926454211972
"607","M503b_3402",155.823339280119,-0.00294931331916825,32.9521349026474,"M503b","M5","3402",34,"light","T3",29.24736086,609.125,0.609125,-0.00179650047553836
"608","M503b_3402D",150.957319817742,-0.00608016860682678,33.0660797763909,"M503b","M5","3402D",34,"dark","T3",29.24736086,609.125,0.609125,-0.00370358270263336
"609","M503c_2705",149.744106562475,0.00231168727785883,26.4434753093433,"M503c","M5","2705",27,"light","T3",18.43576958,611.75,0.61175,0.00141417469223014
"610","M503c_2705D",150.304268593086,-0.00352411633600893,26.3646697120086,"M503c","M5","2705D",27,"dark","T3",18.43576958,611.75,0.61175,-0.00215587816855346
"611","M503c_2806",166.18793450083,0.00132656683525399,27.2512711779591,"M503c","M5","2806",28,"light","T3",18.43576958,611.75,0.61175,0.000811527261466628
"612","M503c_2806D",164.746332426946,-0.00504250554382392,27.1852502927488,"M503c","M5","2806D",28,"dark","T3",18.43576958,611.75,0.61175,-0.00308475276643428
"613","M503c_2902",209.38383969842,0.00488096289775326,28.4658254830574,"M503c","M5","2902",29,"light","T3",18.43576958,611.75,0.61175,0.00298592905270056
"614","M503c_2902D",211.652765086528,-0.00377513420208734,28.4532898077712,"M503c","M5","2902D",29,"dark","T3",18.43576958,611.75,0.61175,-0.00230943834812693
"615","M503c_3003",150.270636577925,-0.000471553362526478,29.336205677664,"M503c","M5","3003",30,"light","T3",18.43576958,611.75,0.61175,-0.000288472769525573
"616","M503c_3003D",147.748032376849,-0.00701848309554337,29.3720332390693,"M503c","M5","3003D",30,"dark","T3",18.43576958,611.75,0.61175,-0.00429355703369866
"617","M503c_3105",149.81451119621,0.00070366641684985,29.8772555287039,"M503c","M5","3105",31,"light","T3",18.43576958,611.75,0.61175,0.000430467930507896
"618","M503c_3105D",148.214257123621,-0.00633519209271384,30.0197377789339,"M503c","M5","3105D",31,"dark","T3",18.43576958,611.75,0.61175,-0.00387555376271769
"619","M503c_3201",172.407434259878,0.00394121568976266,31.2894356660229,"M503c","M5","3201",32,"light","T3",18.43576958,611.75,0.61175,0.00241103869821231
"620","M503c_3201D",173.90042135548,-0.00441505997803295,31.29890924301,"M503c","M5","3201D",32,"dark","T3",18.43576958,611.75,0.61175,-0.00270091294156166
"621","M503c_3302",148.54146345024,0.00106803455123357,32.4869102433888,"M503c","M5","3302",33,"light","T3",18.43576958,611.75,0.61175,0.000653370136717136
"622","M503c_3302D",144.817696857789,-0.00477085840970334,32.4371418631864,"M503c","M5","3302D",33,"dark","T3",18.43576958,611.75,0.61175,-0.00291857263213602
"623","M503c_3404",134.095984762382,-0.00291558989665263,33.1448568330388,"M503c","M5","3404",34,"light","T3",18.43576958,611.75,0.61175,-0.00178361211927725
"624","M503c_3404D",130.172656369572,-0.00455643536418441,33.132037591191,"M503c","M5","3404D",34,"dark","T3",18.43576958,611.75,0.61175,-0.00278739933403981
"625","M503d_2705",165.384067346943,0.00674848435707498,26.4955093973151,"M503d","M5","2705",27,"light","T3",37.26302225,610,0.61,0.00411657545781574
"626","M503d_2705D",168.06690521656,-0.00768930583030365,26.4170695533294,"M503d","M5","2705D",27,"dark","T3",37.26302225,610,0.61,-0.00469047655648523
"627","M503d_2801",207.160647719147,0.00719747258607501,27.1885963349658,"M503d","M5","2801",28,"light","T3",37.26302225,610,0.61,0.00439045827750576
"628","M503d_2801D",208.859358338021,-0.00931732920726849,27.1427366369844,"M503d","M5","2801D",28,"dark","T3",37.26302225,610,0.61,-0.00568357081643378
"629","M503d_2902",222.569612231858,0.0116711088585567,28.5403716778791,"M503d","M5","2902",29,"light","T3",37.26302225,610,0.61,0.00711937640371959
"630","M503d_2902D",228.267539530585,-0.00829030052772351,28.499632286587,"M503d","M5","2902D",29,"dark","T3",37.26302225,610,0.61,-0.00505708332191134
"631","M503d_3004",122.039680001297,-0.00145880761227382,29.4259464296761,"M503d","M5","3004",30,"light","T3",37.26302225,610,0.61,-0.00088987264348703
"632","M503d_3004D",133.56061214674,-0.0124107910638884,29.3358925333964,"M503d","M5","3004D",30,"dark","T3",37.26302225,610,0.61,-0.00757058254897192
"633","M503d_3106",125.452605510889,0.000521148487530943,30.0697658490724,"M503d","M5","3106",31,"light","T3",37.26302225,610,0.61,0.000317900577393875
"634","M503d_3106D",122.438249506534,-0.0119563752258084,30.0685163336557,"M503d","M5","3106D",31,"dark","T3",37.26302225,610,0.61,-0.00729338888774312
"635","M503d_3201",169.902232408067,0.0100130178519981,31.403039430598,"M503d","M5","3201",32,"light","T3",37.26302225,610,0.61,0.00610794088971884
"636","M503d_3201D",174.480315170987,-0.00951141299358626,31.4118951589583,"M503d","M5","3201D",32,"dark","T3",37.26302225,610,0.61,-0.00580196192608762
"637","M503d_3303",140.637017922199,0.00597099449736641,32.5348808088924,"M503d","M5","3303",33,"light","T3",37.26302225,610,0.61,0.00364230664339351
"638","M503d_3303D",141.150728603837,-0.00934976875289513,32.4897929313139,"M503d","M5","3303D",33,"dark","T3",37.26302225,610,0.61,-0.00570335893926603
"639","M503d_3404",131.807174861246,-0.0036186905588727,33.2588157096962,"M503d","M5","3404",34,"light","T3",37.26302225,610,0.61,-0.00220740124091235
"640","M503d_3404D",126.421696786981,-0.00781284969158286,33.2623610511701,"M503d","M5","3404D",34,"dark","T3",37.26302225,610,0.61,-0.00476583831186555
"641","M50Ca_2705",169.070332801175,0.00783483160071288,26.5178557346,"M50Ca","M5","2705",27,"light","C",36.99586149,606.375,0.606375,0.00475084601188227
"642","M50Ca_2705D",172.481499582939,-0.00913527256770697,26.4177525485352,"M50Ca","M5","2705D",27,"dark","C",36.99586149,606.375,0.606375,-0.00553940090324331
"643","M50Ca_2806",164.131094926105,0.00472932180938054,27.2460319666556,"M50Ca","M5","2806",28,"light","C",36.99586149,606.375,0.606375,0.00286774251216312
"644","M50Ca_2806D",162.461180657723,-0.0114288076836987,27.1631434633333,"M50Ca","M5","2806D",28,"dark","C",36.99586149,606.375,0.606375,-0.0069301432592028
"645","M50Ca_2902",229.602634764319,0.0133714760943756,28.4582045909088,"M50Ca","M5","2902",29,"light","C",36.99586149,606.375,0.606375,0.008108128816727
"646","M50Ca_2902D",236.367243530155,-0.00915571703332344,28.4325229050446,"M50Ca","M5","2902D",29,"dark","C",36.99586149,606.375,0.606375,-0.0055517979160815
"647","M50Ca_3003",163.051174143437,0.00459147303527513,29.2315175561101,"M50Ca","M5","3003",30,"light","C",36.99586149,606.375,0.606375,0.00278415446176496
"648","M50Ca_3003D",162.490199903785,-0.0149686697902675,29.2718472134396,"M50Ca","M5","3003D",30,"dark","C",36.99586149,606.375,0.606375,-0.00907662714407345
"649","M50Ca_3105",143.273811394065,0.00672888757503879,30.0699238960909,"M50Ca","M5","3105",31,"light","C",36.99586149,606.375,0.606375,0.00408022920331415
"650","M50Ca_3105D",144.543177829559,-0.0125984888479744,30.1758415772562,"M50Ca","M5","3105D",31,"dark","C",36.99586149,606.375,0.606375,-0.00763940867519048
"651","M50Ca_3201",161.459659862265,0.0103896167661678,31.3464309633375,"M50Ca","M5","3201",32,"light","C",36.99586149,606.375,0.606375,0.006300003866585
"652","M50Ca_3201D",166.724737389243,-0.00976965998205807,31.3523077189721,"M50Ca","M5","3201D",32,"dark","C",36.99586149,606.375,0.606375,-0.00592407757162046
"653","M50Ca_3302",149.083587751585,0.00592914814556859,32.4301566643817,"M50Ca","M5","3302",33,"light","C",36.99586149,606.375,0.606375,0.00359528720676915
"654","M50Ca_3302D",145.508957658275,-0.00936383978393166,32.3797328507714,"M50Ca","M5","3302D",33,"dark","C",36.99586149,606.375,0.606375,-0.00567799834898156
"655","M50Ca_3404",134.097353548101,-0.00464660566049311,33.1813566216661,"M50Ca","M5","3404",34,"light","C",36.99586149,606.375,0.606375,-0.00281758550738151
"656","M50Ca_3404D",127.970553679226,-0.00791302079804882,33.177066050074,"M50Ca","M5","3404D",34,"dark","C",36.99586149,606.375,0.606375,-0.00479825798641685
"657","M50Cb_2702",171.904495799858,0.00656183609695431,26.4161258784011,"M50Cb","M5","2702",27,"light","C",34.3402539,607,0.607,0.00398303451085127
"658","M50Cb_2702D",175.245738263479,-0.00783608118362382,26.3848314027299,"M50Cb","M5","2702D",27,"dark","C",34.3402539,607,0.607,-0.00475650127845966
"659","M50Cb_2804",179.685322779848,0.00712724062032028,27.2479715830898,"M50Cb","M5","2804",28,"light","C",34.3402539,607,0.607,0.00432623505653441
"660","M50Cb_2804D",182.276637298213,-0.00904586860100859,27.2131199568459,"M50Cb","M5","2804D",28,"dark","C",34.3402539,607,0.607,-0.00549084224081221
"661","M50Cb_2905",175.301258977408,0.00698705860494816,28.3873138213094,"M50Cb","M5","2905",29,"light","C",34.3402539,607,0.607,0.00424114457320353
"662","M50Cb_2905D",176.603189701073,-0.0103707687004017,28.3153981885984,"M50Cb","M5","2905D",29,"dark","C",34.3402539,607,0.607,-0.00629505660114383
"663","M50Cb_3001",193.21212513427,0.00732064369075538,29.0196024630025,"M50Cb","M5","3001",30,"light","C",34.3402539,607,0.607,0.00444363072028852
"664","M50Cb_3001D",195.315266541997,-0.0123140679155387,29.0344706801685,"M50Cb","M5","3001D",30,"dark","C",34.3402539,607,0.607,-0.00747463922473199
"665","M50Cb_3103",166.201077672591,0.0087319305536736,30.680939161971,"M50Cb","M5","3103",31,"light","C",34.3402539,607,0.607,0.00530028184607988
"666","M50Cb_3103D",168.635642422824,-0.011645966484348,30.4768394820992,"M50Cb","M5","3103D",31,"dark","C",34.3402539,607,0.607,-0.00706910165599924
"667","M50Cb_3204",152.914728706425,0.00666378451076811,31.1950662409579,"M50Cb","M5","3204",32,"light","C",34.3402539,607,0.607,0.00404491719803624
"668","M50Cb_3204D",153.86990007738,-0.0107859130068154,31.28249175293,"M50Cb","M5","3204D",32,"dark","C",34.3402539,607,0.607,-0.00654704919513695
"669","M50Cb_3306",118.83314168865,-0.00221253513982356,32.2859685533764,"M50Cb","M5","3306",33,"light","C",34.3402539,607,0.607,-0.0013430088298729
"670","M50Cb_3306D",113.627836757519,-0.00853540249743726,32.2907615096664,"M50Cb","M5","3306D",33,"dark","C",34.3402539,607,0.607,-0.00518098931594442
"671","M50Cb_3401",161.708959203182,-0.000634310613371818,33.1671683397942,"M50Cb","M5","3401",34,"light","C",34.3402539,607,0.607,-0.000385026542316694
"672","M50Cb_3401D",158.985952602273,-0.0070210238957354,33.1826769089327,"M50Cb","M5","3401D",34,"dark","C",34.3402539,607,0.607,-0.00426176150471139
"673","M50Cc_2701",160.131781351929,0.00519947831070679,26.4148744859,"M50Cc","M5","2701",27,"light","C",28.34316912,611,0.611,0.00317688124784185
"674","M50Cc_2701D",163.909501117291,-0.00518499281270863,26.4009792721002,"M50Cc","M5","2701D",27,"dark","C",28.34316912,611,0.611,-0.00316803060856497
"675","M50Cc_2802",196.006536102687,0.0064748823983532,27.1385678706891,"M50Cc","M5","2802",28,"light","C",28.34316912,611,0.611,0.00395615314539381
"676","M50Cc_2802D",199.089024993866,-0.00688066043951522,27.1522399762393,"M50Cc","M5","2802D",28,"dark","C",28.34316912,611,0.611,-0.0042040835285438
"677","M50Cc_2904",198.734248801317,0.00719425143879973,28.7347336622002,"M50Cc","M5","2904",29,"light","C",28.34316912,611,0.611,0.00439568762910663
"678","M50Cc_2904D",203.45090802088,-0.00719917468912017,28.4917189399874,"M50Cc","M5","2904D",29,"dark","C",28.34316912,611,0.611,-0.00439869573505242
"679","M50Cc_3005",123.110930708233,-0.00306658533507327,29.3136018372149,"M50Cc","M5","3005",30,"light","C",28.34316912,611,0.611,-0.00187368363972977
"680","M50Cc_3005D",117.06263889375,-0.0104862871441041,29.3226863291437,"M50Cc","M5","3005D",30,"dark","C",28.34316912,611,0.611,-0.00640712144504761
"681","M50Cc_3101",192.827135520603,0.00900160926776883,30.3647496702018,"M50Cc","M5","3101",31,"light","C",28.34316912,611,0.611,0.00549998326260675
"682","M50Cc_3101D",196.826528739931,-0.00895814286879499,30.3789721025306,"M50Cc","M5","3101D",31,"dark","C",28.34316912,611,0.611,-0.00547342529283374
"683","M50Cc_3203",153.197880877092,0.00684535361061199,31.2416525858008,"M50Cc","M5","3203",32,"light","C",28.34316912,611,0.611,0.00418251105608393
"684","M50Cc_3203D",155.893735335573,-0.00808216420751025,31.2800920103166,"M50Cc","M5","3203D",32,"dark","C",28.34316912,611,0.611,-0.00493820233078876
"685","M50Cc_3304",131.084446593907,0.00257578625419705,32.4667447723287,"M50Cc","M5","3304",33,"light","C",28.34316912,611,0.611,0.0015738054013144
"686","M50Cc_3304D",128.973407033367,-0.00729328717203819,32.4340267278328,"M50Cc","M5","3304D",33,"dark","C",28.34316912,611,0.611,-0.00445619846211533
"687","M50Cc_3406",119.634530853812,-0.0040171116654588,33.1019782712276,"M50Cc","M5","3406",34,"light","C",28.34316912,611,0.611,-0.00245445522759533
"688","M50Cc_3406D",114.352748683298,-0.00603821872428821,33.1648888061405,"M50Cc","M5","3406D",34,"dark","C",28.34316912,611,0.611,-0.0036893516405401
"689","M50Cd_2701",174.68045029634,0.00758397946389225,26.5046259222488,"M50Cd","M5","2701",27,"light","C",9.285336268,608.875,0.608875,0.00461769549607739
"690","M50Cd_2701D",179.369666652291,-0.0103119486156508,26.4868252113361,"M50Cd","M5","2701D",27,"dark","C",9.285336268,608.875,0.608875,-0.00627868771335438
"691","M50Cd_2803",188.358630311485,0.00906026365022367,27.0677263079742,"M50Cd","M5","2803",28,"light","C",9.285336268,608.875,0.608875,0.00551656803002994
"692","M50Cd_2803D",193.258555158186,-0.00968591924938732,27.1432168260692,"M50Cd","M5","2803D",28,"dark","C",9.285336268,608.875,0.608875,-0.0058975140829707
"693","M50Cd_2904",211.704424855315,0.0113389124565859,28.6492643912035,"M50Cd","M5","2904",29,"light","C",9.285336268,608.875,0.608875,0.00690398032200374
"694","M50Cd_2904D",217.14210916149,-0.00976816624225223,28.4803038513695,"M50Cd","M5","2904D",29,"dark","C",9.285336268,608.875,0.608875,-0.00594759222075133
