,fragment.ID.full,Intercept,umol.L.sec,Temp.C,fragment.ID,genotype,run,temp.Cat,light_dark,treatment,surf.area.cm2,volume.mls,volume,umol.sec,BLANK,blank.rate,umol.sec.corr,umol.cm2.hr,umol.cm2.hr.c,ln.rate,rate.type,individual.ID,Pnet_umol.cm2.hr,Rdark_umol.cm2.hr
1586,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.476002193
1587,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.451901488
1588,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.332009417
1589,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.608268199
1590,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.502779242
1591,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.39380318
1592,M503a_3305,121.9039424,0.00095907,32.35723031,M503a,M5,3305,33,light,T3,26.05852853,610.75,0.61075,0.000585752,0,-0.001502636,0.002088388,0.288511901,0.288511901,-0.945431475,NP,M503a,0.288511901,0.297237673
1593,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.408480537
1594,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.476002193
1595,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.451901488
1596,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.332009417
1597,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.608268199
1598,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.502779242
1599,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.39380318
1600,M503a_3406,120.1017978,-0.003483359,33.10527515,M503a,M5,3406,34,light,T3,26.05852853,610.75,0.61075,-0.002127461,0,-0.001389721,-0.000737741,-0.101919289,0.101919289,-1.599887221,NP,M503a,0.101919289,0.297237673
1601,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.440466264
1602,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.480640078
1603,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.472449506
1604,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.448237986
1605,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.599704345
1606,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.364337437
1607,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.406828918
1608,M503b_2703,163.5683185,0.004524094,26.33363676,M503b,M5,2703,27,light,T3,29.24736086,609.125,0.609125,0.002755739,0,-0.000280198,0.003035937,0.37368746,0.37368746,-0.747207543,NP,M503b,0.37368746,0.36929813
1609,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.440466264
1610,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.480640078
1611,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.472449506
1612,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.448237986
1613,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.599704345
1614,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.364337437
1615,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.406828918
1616,M503b_2804,184.7053804,0.004323344,27.1393223,M503b,M5,2804,28,light,T3,29.24736086,609.125,0.609125,0.002633457,0,-0.00069377,0.003327227,0.409541797,0.409541797,-0.674243395,NP,M503b,0.409541797,0.36929813
1617,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.440466264
1618,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.480640078
1619,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.472449506
1620,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.448237986
1621,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.599704345
1622,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.364337437
1623,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.406828918
1624,M503b_2906,164.9714119,0.001240785,28.21418748,M503b,M5,2906,29,light,T3,29.24736086,609.125,0.609125,0.000755793,0,-0.001163993,0.001919786,0.236302659,0.236302659,-1.089743753,NP,M503b,0.236302659,0.36929813
1625,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.440466264
1626,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.480640078
1627,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.472449506
1628,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.448237986
1629,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.599704345
1630,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.364337437
1631,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.406828918
1632,M503b_3001,181.4880695,0.005140262,29.10915241,M503b,M5,3001,30,light,T3,29.24736086,609.125,0.609125,0.003131062,0,-0.001367605,0.004498667,0.553732052,0.553732052,-0.425057717,NP,M503b,0.553732052,0.36929813
1633,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.440466264
1634,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.480640078
1635,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.472449506
1636,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.448237986
1637,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.599704345
1638,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.364337437
1639,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.406828918
1640,M503b_3103,161.1636417,0.004825643,30.51218084,M503b,M5,3103,31,light,T3,29.24736086,609.125,0.609125,0.00293942,0,-0.00115778,0.0040972,0.504316253,0.504316253,-0.503657621,NP,M503b,0.504316253,0.36929813
1641,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.440466264
1642,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.480640078
1643,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.472449506
1644,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.448237986
1645,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.599704345
1646,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.364337437
1647,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.406828918
1648,M503b_3205,137.4553316,0.001271706,31.42705577,M503b,M5,3205,32,light,T3,29.24736086,609.125,0.609125,0.000774628,0,-0.00221216,0.002986788,0.367637824,0.367637824,-0.760061163,NP,M503b,0.367637824,0.36929813
1649,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.440466264
1650,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.480640078
1651,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.472449506
1652,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.448237986
1653,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.599704345
1654,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.364337437
1655,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.406828918
1656,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,0.063920007,-1.80837673,NP,M503b,0.063920007,0.36929813
1657,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.440466264
1658,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.480640078
1659,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.472449506
1660,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.448237986
1661,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.599704345
1662,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.364337437
1663,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.406828918
1664,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,0.042293565,-1.949862996,NP,M503b,0.042293565,0.36929813
1665,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.340421143
1666,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.405999247
1667,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.443718577
1668,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.474230632
1669,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.543131799
1670,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.399929399
1671,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.349876695
1672,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,0.366383002,-0.76274809,NP,M503c,0.366383002,0.316436488
1673,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.340421143
1674,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.405999247
1675,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.443718577
1676,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.474230632
1677,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.543131799
1678,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.399929399
1679,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.349876695
1680,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,0.352885463,-0.792116026,NP,M503c,0.352885463,0.316436488
1681,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.340421143
1682,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.405999247
1683,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.443718577
1684,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.474230632
1685,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.543131799
1686,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.399929399
1687,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.349876695
1688,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,0.592344049,-0.367672267,NP,M503c,0.592344049,0.316436488
1689,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.340421143
1690,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.405999247
1691,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.443718577
1692,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.474230632
1693,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.543131799
1694,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.399929399
1695,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.349876695
1696,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,0.331333572,-0.84087354,NP,M503c,0.331333572,0.316436488
1697,M503c_3105,149.8145112,0.000703666,29.87725553,M503c,M5,3105,31,light,T3,18.43576958,611.75,0.61175,0.000430468,0,-0.001463881,0.001894349,0.369914339,0.369914339,-0.755204858,NP,M503c,0.369914339,0.340421143
1698,M503c_3105,149.8145112,0.000703666,29.87725553,M503c,M5,3105,31,light,T3,18.43576958,611.75,0.61175,0.000430468,0,-0.001463881,0.001894349,0.369914339,0.369914339,-0.755204858,NP,M503c,0.369914339,0.405999247
1699,M503c_3105,149.8145112,0.000703666,29.87725553,M503c,M5,3105,31,light,T3,18.43576958,611.75,0.61175,0.000430468,0,-0.001463881,0.001894349,0.369914339,0.369914339,-0.755204858,NP,M503c,0.369914339,0.443718577
1700,M503c_3105,149.8145112,0.000703666,29.87725553,M503c,M5,3105,31,light,T3,18.43576958,611.75,0.61175,0.000430468,0,-0.001463881,0.001894349,0.369914339,0.369914339,-0.755204858,NP,M503c,0.369914339,0.474230632
